	premise	hypothesis	gold_label_x	__index_level_0__	label	filename	determiner	monotonicity	gold_label_y	replace_target	replace_source	replace_mode	ori_sentence	new_sentence	Exist
21584	Shakespeare , whose plays are world-famous , lived some four~hundred years ago .	Shakespeare , whose plays are world-famous , lived some four~hundred off years ago .	neutral	24943	1	silver/p98/d2665	some	upward_monotone	neutral	years	off years	noun_hyponym_obj	Shakespeare , whose plays are world-famous , lived some four~hundred years ago .	Shakespeare , whose plays are world-famous , lived some four~hundred off years ago .	True
20524	Tom opened his suitcase again and put some more things in .	Tom opened his suitcase again and put some more depicted objects in .	neutral	23927	1	silver/p49/d1683	some	upward_monotone	neutral	things	depicted objects	noun_hyponym_obj	Tom opened his suitcase again and put some more things in .	Tom opened his suitcase again and put some more depicted objects in .	True
24058	Tom had some gum stuck on the bottom of one of his shoes .	Tom had some gum stuck on the bottom of one of his walkers .	neutral	27747	1	silver/p67/d3178	some	upward_monotone	neutral	shoes	walkers	noun_hyponym_obj	Tom had some gum stuck on the bottom of one of his shoes .	Tom had some gum stuck on the bottom of one of his walkers .	True
22830	There is no rule but has some exceptions .	There is no rule but has some examples .	entailment	26314	0	silver/p77/d2747	some	upward_monotone	entailment	exceptions	examples	noun_hypernym_obj	There is no rule but has some exceptions .	There is no rule but has some examples .	True
22231	I put some milk in my coffee .	I put some semi-skimmed milk in my coffee .	neutral	25624	1	silver/p30/d0899	some	upward_monotone	neutral	milk	semi-skimmed milk	noun_hyponym_obj	I put some milk in my coffee .	I put some semi-skimmed milk in my coffee .	True
21056	Tom bought some gentians for Mary .	Tom bought some flowers for Mary .	entailment	24430	0	silver/p12/d2031	some	upward_monotone	entailment	flowers	gentians	noun_hypernym_obj	Tom bought some gentians for Mary .	Tom bought some flowers for Mary .	True
24306	There are some backpacks in the room .	There are some bags in the room .	entailment	28004	0	gold/p51/d3281	some	upward_monotone	entailment	bags	backpacks	noun_hypernym_obj	There are some backpacks in the room .	There are some bags in the room .	True
21808	Brian took some roses .	Brian took some sweetbriars .	neutral	25132	1	gold/p84/d0784	some	upward_monotone	neutral	roses	sweetbriars	noun_hyponym_obj	Brian took some roses .	Brian took some sweetbriars .	True
23398	There were some ferries on the lake .	There were some boats on the lake .	entailment	26914	0	silver/p61/d1658	some	upward_monotone	entailment	boats	ferries	noun_hypernym_obj	There were some ferries on the lake .	There were some boats on the lake .	True
23474	Tom gave some candy to his grandchildren .	Tom gave some brandyball to his grandchildren .	neutral	26991	1	silver/p43/d1650	some	upward_monotone	neutral	candy	brandyball	noun_hyponym_obj	Tom gave some candy to his grandchildren .	Tom gave some brandyball to his grandchildren .	True
23552	Tom gave some mint candy to his grandchildren .	Tom gave some candy to his grandchildren .	entailment	27065	0	silver/p43/d1650	some	upward_monotone	entailment	candy	mint candy	noun_hypernym_obj	Tom gave some mint candy to his grandchildren .	Tom gave some candy to his grandchildren .	True
21442	It is necessary to take some lesson every day .	It is necessary to take some exercise every day .	neutral	24783	1	silver/p27/d2382	some	upward_monotone	neutral	exercise	lesson	noun_hypernym_obj	It is necessary to take some lesson every day .	It is necessary to take some exercise every day .	True
24290	Tom can also speak some French .	Tom can also speak some Old North French .	neutral	27985	1	gold/p34/d2900	some	upward_monotone	neutral	French	Old North French	noun_hyponym_obj	Tom can also speak some French .	Tom can also speak some Old North French .	True
18456	I have bought some very beautiful flowers .	I have bought some very beautiful periods of time .	entailment	21696	0	silver/p64/d1604	some	upward_monotone	entailment	flowers	periods of time	noun_hypernym_obj	I have bought some very beautiful flowers .	I have bought some very beautiful periods of time .	True
22010	I had some trouble in finding his house .	I had some trouble in finding his pump house .	neutral	25384	1	silver/p03/d2606	some	upward_monotone	neutral	house	pump house	noun_hyponym_obj	I had some trouble in finding his house .	I had some trouble in finding his pump house .	True
22993	There seems to be some genetic problem with this zooplankton .	There seems to be some genetic problem with this animal .	entailment	26470	0	silver/p44/d2382	some	upward_monotone	entailment	animal	zooplankton	noun_hypernym_obj	There seems to be some genetic problem with this zooplankton .	There seems to be some genetic problem with this animal .	True
17995	Every child bowed to the teacher .	Every child bowed to the pedagog .	entailment	21157	0	gold/p03/d3321	every	upward_monotone	entailment	teacher	pedagog	verb_hypernym	Every child bowed to the teacher .	Every child bowed to the pedagog .	True
23774	He likes to spend some time in spot every day .	He likes to spend some time in solitude every day .	neutral	27327	1	silver/p00/d3284	some	upward_monotone	neutral	solitude	spot	noun_hypernym_obj	He likes to spend some time in spot every day .	He likes to spend some time in solitude every day .	True
21320	Tom bought some Layia platyglossas for Mary .	Tom bought some flowers for Mary .	entailment	24662	0	silver/p12/d2031	some	upward_monotone	entailment	flowers	Layia platyglossas	noun_hypernym_obj	Tom bought some Layia platyglossas for Mary .	Tom bought some flowers for Mary .	True
20218	I bought some brown bread on the way home from work .	I bought some bread on the way home from work .	entailment	23605	0	silver/p04/d3222	some	upward_monotone	entailment	bread	brown bread	noun_hypernym_obj	I bought some brown bread on the way home from work .	I bought some bread on the way home from work .	True
23413	There were some boats on the lake .	There were some luggers on the lake .	neutral	26929	1	silver/p61/d1658	some	upward_monotone	neutral	boats	luggers	noun_hyponym_obj	There were some boats on the lake .	There were some luggers on the lake .	True
19346	I thought you might be hungry , so I made some sandwiches .	I thought you might be hungry , so I made some BLTs .	neutral	22701	1	silver/p93/d3443	some	upward_monotone	neutral	sandwiches	BLTs	noun_hyponym_obj	I thought you might be hungry , so I made some sandwiches .	I thought you might be hungry , so I made some BLTs .	True
19512	She bought some rye bread .	She bought some rye breadstick .	neutral	22885	1	silver/p34/d3486	some	upward_monotone	neutral	bread	breadstick	noun_hyponym_obj	She bought some rye bread .	She bought some rye breadstick .	True
23318	Tom bought some bread .	Tom bought some whole meal bread .	neutral	26836	1	silver/p61/d1448	some	upward_monotone	neutral	bread	whole meal bread	noun_hyponym_obj	Tom bought some bread .	Tom bought some whole meal bread .	True
21252	Tom bought some flowers for Mary .	Tom bought some Saponaria officinaliss for Mary .	neutral	24600	1	silver/p12/d2031	some	upward_monotone	neutral	flowers	Saponaria officinaliss	noun_hyponym_obj	Tom bought some flowers for Mary .	Tom bought some Saponaria officinaliss for Mary .	True
22948	There seems to be some genetic problem with this animal .	There seems to be some genetic problem with this pet .	neutral	26425	1	silver/p44/d2382	some	upward_monotone	neutral	animal	pet	noun_hyponym_obj	There seems to be some genetic problem with this animal .	There seems to be some genetic problem with this pet .	True
20110	We are thinking of buying some new Sheraton .	We are thinking of buying some new furniture .	entailment	23502	0	silver/p35/d0824	some	upward_monotone	entailment	furniture	Sheraton	noun_hypernym_obj	We are thinking of buying some new Sheraton .	We are thinking of buying some new furniture .	True
22022	I just wish I could have some alone time with Tom .	I just wish I could have some alone time with individual .	entailment	25404	0	silver/p03/d3315	some	upward_monotone	entailment	Tom	individual	noun_hypernym_obj	I just wish I could have some alone time with Tom .	I just wish I could have some alone time with individual .	True
23814	There are some street .	There are some old houses on this street .	neutral	27368	1	silver/p00/d1400	some	upward_monotone	neutral	some old houses on this street	some street	simple	There are some street .	There are some old houses on this street .	True
20185	I bought some bread-stick on the way home from work .	I bought some bread on the way home from work .	entailment	23575	0	silver/p04/d3222	some	upward_monotone	entailment	bread	bread-stick	noun_hypernym_obj	I bought some bread-stick on the way home from work .	I bought some bread on the way home from work .	True
22471	There are some things we can change if we only try .	There are some things we can change if we only shot .	neutral	25920	1	silver/p53/d2178	some	upward_monotone	neutral	try	shot	noun_hyponym_obj	There are some things we can change if we only try .	There are some things we can change if we only shot .	True
18332	I withdrew some money from the bank for my trip .	I withdrew some shinplaster from the bank for my trip .	neutral	21573	1	silver/p64/d2665	some	upward_monotone	neutral	money	shinplaster	noun_hyponym_obj	I withdrew some money from the bank for my trip .	I withdrew some shinplaster from the bank for my trip .	True
19304	We need to buy some dog food .	We need to buy some dog alimentation .	neutral	22665	1	silver/p93/d2450	some	upward_monotone	neutral	food	alimentation	noun_hyponym_obj	We need to buy some dog food .	We need to buy some dog alimentation .	True
24811	There is some coal in the tidal stream .	There is some coal in the stream .	entailment	28565	0	gold/p07/d2184	some	upward_monotone	entailment	stream	tidal stream	noun_hypernym_obj	There is some coal in the tidal stream .	There is some coal in the stream .	True
