	premise	hypothesis	gold_label_x	__index_level_0__	label	filename	determiner	monotonicity	gold_label_y	replace_target	replace_source	replace_mode	ori_sentence	new_sentence	Exist
1146	There are no dinosaurs or mammoths to be found now .	There are no dinosaurs or mammoths to be found nowaday .	neutral	1339	1	silver/p26/d2083	no	downward_monotone	neutral	now	nowaday	noun_hypernym_obj	There are no dinosaurs or mammoths to be found now .	There are no dinosaurs or mammoths to be found nowaday .	True
14847	Originally , Abraham Lincoln wanted all slaves to be deported to Africa or the Caribbean .	Originally , Abraham Lincoln wanted all somebodies to be deported to Africa or the Caribbean .	neutral	17657	1	silver/p94/d3171	all	downward_monotone	neutral	slaves	somebodies	noun_hypernym_obj	Originally , Abraham Lincoln wanted all slaves to be deported to Africa or the Caribbean .	Originally , Abraham Lincoln wanted all somebodies to be deported to Africa or the Caribbean .	True
7430	There are no live animals in the museum .	There are no live chordates in the museum .	entailment	9497	0	silver/p63/d2264	no	downward_monotone	entailment	animals	chordates	noun_hyponym_obj	There are no live animals in the museum .	There are no live chordates in the museum .	True
2601	Good wine needs no bush .	Good wine needs no cinquefoil .	entailment	3140	0	silver/p48/d0864	no	downward_monotone	entailment	bush	cinquefoil	noun_hyponym_obj	Good wine needs no bush .	Good wine needs no cinquefoil .	True
10773	He was known to every adult in the village .	He was known to every body in the village .	neutral	13486	1	silver/p05/d2419	every	downward_monotone	neutral	body	adult	noun_hypernym_obj	He was known to every adult in the village .	He was known to every body in the village .	True
5152	I have no idea where she is nowaday .	I have no idea where she is now .	entailment	6670	0	silver/p73/d2255	no	downward_monotone	entailment	now	nowaday	noun_hypernym_obj	I have no idea where she is nowaday .	I have no idea where she is now .	True
14654	Tom has been lucky all his life .	Tom has been lucky all his history .	neutral	17456	1	silver/p38/d2744	all	downward_monotone	neutral	life	history	noun_hypernym_obj	Tom has been lucky all his life .	Tom has been lucky all his history .	True
6146	After nine hours of talks , Mr. Vaclav~Klaus admitted no agreement had been reached with Mr. feller .	After nine hours of talks , Mr. Vaclav~Klaus admitted no agreement had been reached with Mr. Vladimir~Meciar .	neutral	7873	1	silver/p30/d0710	no	downward_monotone	neutral	Vladimir~Meciar	feller	noun_hypernym_obj	After nine hours of talks , Mr. Vaclav~Klaus admitted no agreement had been reached with Mr. feller .	After nine hours of talks , Mr. Vaclav~Klaus admitted no agreement had been reached with Mr. Vladimir~Meciar .	True
14328	She knows better than to spend all her money on clothes .	She knows better than to spend all her big money on clothes .	entailment	17086	0	silver/p04/d3290	all	downward_monotone	entailment	money	big money	noun_hyponym_obj	She knows better than to spend all her money on clothes .	She knows better than to spend all her big money on clothes .	True
16654	Tom did n't reply to any of Mary 's X .	Tom did n't reply to any of Mary 's letter .	neutral	19641	1	silver/p64/d2918	any	downward_monotone	neutral	letter	X	noun_hypernym_obj	Tom did n't reply to any of Mary 's X .	Tom did n't reply to any of Mary 's letter .	True
17106	Tom had no intention of giving Mary any money .	Tom had no intention of giving individual any money .	neutral	20197	1	silver/p38/d2481	any	downward_monotone	neutral	Mary	individual	verb_hypernym	Tom had no intention of giving Mary any money .	Tom had no intention of giving individual any money .	True
667	We have no need for assistance .	We have no need for self-help .	entailment	753	0	silver/p72/d2313	no	downward_monotone	entailment	assistance	self-help	noun_hyponym_obj	We have no need for assistance .	We have no need for self-help .	True
2545	Good wine needs no bush .	Good wine needs no pepper .	entailment	3032	0	silver/p48/d0864	no	downward_monotone	entailment	bush	pepper	noun_hyponym_obj	Good wine needs no bush .	Good wine needs no pepper .	True
7878	There is no chair in this room .	There is no barber chair in this room .	entailment	10032	0	silver/p02/d2669	no	downward_monotone	entailment	chair	barber chair	noun_hyponym_obj	There is no chair in this room .	There is no barber chair in this room .	True
9729	There were no hats in that store that fit me .	There were no homburgs in that store that fit me .	entailment	12257	0	silver/p67/d3429	no	downward_monotone	entailment	hats	homburgs	noun_hyponym_obj	There were no hats in that store that fit me .	There were no homburgs in that store that fit me .	True
13811	all hopes have vanished .	All her hopes have vanished .	entailment	16481	0	silver/p36/d0966	all	downward_monotone	entailment	All her hopes	all hopes	simple	all hopes have vanished .	All her hopes have vanished .	True
9725	There were no hats in that store that fit me .	There were no dunce's caps in that store that fit me .	entailment	12249	0	silver/p67/d3429	no	downward_monotone	entailment	hats	dunce's caps	noun_hyponym_obj	There were no hats in that store that fit me .	There were no dunce's caps in that store that fit me .	True
17585	He insulted me without any reason .	He insulted me without any occasion .	entailment	20728	0	silver/p77/d3039	any	downward_monotone	entailment	reason	occasion	noun_hyponym_obj	He insulted me without any reason .	He insulted me without any occasion .	True
9096	He had no friend to help him .	He had no ratifier to help him .	entailment	11426	0	silver/p00/d1783	no	downward_monotone	entailment	friend	ratifier	noun_hyponym_obj	He had no friend to help him .	He had no ratifier to help him .	True
7594	Tokyo wasted no time in taking feedback .	Tokyo wasted no time in taking action .	neutral	9734	1	silver/p77/d1831	no	downward_monotone	neutral	action	feedback	noun_hypernym_obj	Tokyo wasted no time in taking feedback .	Tokyo wasted no time in taking action .	True
8233	Tom had no problem doing it .	Tom had no problem doing engineering .	neutral	10422	1	silver/p11/d3545	no	downward_monotone	neutral	it	engineering	noun_hypernym_obj	Tom had no problem doing it .	Tom had no problem doing engineering .	True
9524	My tree had a few blossoms but no production .	My tree had a few blossoms but no fruit .	entailment	12013	0	silver/p59/d2901	no	downward_monotone	entailment	fruit	production	noun_hypernym_obj	My tree had a few blossoms but no production .	My tree had a few blossoms but no fruit .	True
17535	None of the boys paid any attention to Mary .	None of the boys paid any faith healing to Mary .	entailment	20677	0	silver/p66/d2861	any	downward_monotone	entailment	attention	faith healing	noun_hyponym_obj	None of the boys paid any attention to Mary .	None of the boys paid any faith healing to Mary .	True
6548	I assume Tom is up to no good .	I assume Tom is up to no soundnes .	entailment	8304	0	silver/p57/d2996	no	downward_monotone	entailment	good	soundnes	noun_hyponym_obj	I assume Tom is up to no good .	I assume Tom is up to no soundnes .	True
2468	Good wine needs no bush .	Good wine needs no Anagyris foetida .	entailment	2886	0	silver/p48/d0864	no	downward_monotone	entailment	bush	Anagyris foetida	noun_hyponym_obj	Good wine needs no bush .	Good wine needs no Anagyris foetida .	True
2815	Good wine needs no bush .	Good wine needs no Melastoma malabathricum .	entailment	3554	0	silver/p48/d0864	no	downward_monotone	entailment	bush	Melastoma malabathricum	noun_hyponym_obj	Good wine needs no bush .	Good wine needs no Melastoma malabathricum .	True
2457	Good wine needs no bush .	Good wine needs no Australian heath .	entailment	2864	0	silver/p48/d0864	no	downward_monotone	entailment	bush	Australian heath	noun_hyponym_obj	Good wine needs no bush .	Good wine needs no Australian heath .	True
15986	I want to learn all 1,000 words on this list by July .	I want to learn all 1,000 speeches on this list by July .	neutral	18974	1	silver/p01/d2905	all	downward_monotone	neutral	words	speeches	noun_hypernym_obj	I want to learn all 1,000 words on this list by July .	I want to learn all 1,000 speeches on this list by July .	True
14434	She invites us to all her Dixiecratss .	She invites us to all her parties .	neutral	17208	1	silver/p10/d1971	all	downward_monotone	neutral	parties	Dixiecratss	noun_hypernym_obj	She invites us to all her Dixiecratss .	She invites us to all her parties .	True
15594	I am most grateful for all the help I have been given in translating robbery convictions .	I am most grateful for all the help I have been given in translating sentences .	neutral	18478	1	silver/p57/d3051	all	downward_monotone	neutral	sentences	robbery convictions	noun_hypernym_obj	I am most grateful for all the help I have been given in translating robbery convictions .	I am most grateful for all the help I have been given in translating sentences .	True
4391	There is no honor in taking an enemy with destructivenes .	There is no honor in taking an enemy with poison .	entailment	5769	0	silver/p49/d1697	no	downward_monotone	entailment	poison	destructivenes	noun_hypernym_obj	There is no honor in taking an enemy with destructivenes .	There is no honor in taking an enemy with poison .	True
2663	Good wine needs no bush .	Good wine needs no currant .	entailment	3259	0	silver/p48/d0864	no	downward_monotone	entailment	bush	currant	noun_hyponym_obj	Good wine needs no bush .	Good wine needs no currant .	True
9491	That politician is by no means honest .	That politician is by no implementations honest .	neutral	11980	1	silver/p59/d2739	no	downward_monotone	neutral	means	implementations	noun_hypernym_obj	That politician is by no means honest .	That politician is by no implementations honest .	True
